parcl_id,country,geoid,state_fips_code,name,state_abbreviation,region,location_type,total_population,median_income,parcl_exchange_market,pricefeed_market,case_shiller_10_market,case_shiller_20_market
5486793,USA,,48,78660,TX,WEST_SOUTH_CENTRAL,ZIP5,113386,105874,0,0,0,0
5453067,USA,,36,11368,NY,MIDDLE_ATLANTIC,ZIP5,112750,69391,0,0,0,0
5507083,USA,,17,60629,IL,EAST_NORTH_CENTRAL,ZIP5,108997,53318,0,0,0,0
5468931,USA,,48,77084,TX,WEST_SOUTH_CENTRAL,ZIP5,108557,75510,0,0,0,0
5358467,USA,,36,11208,NY,MIDDLE_ATLANTIC,ZIP5,108180,56298,0,0,0,0
5486942,USA,,48,77433,TX,WEST_SOUTH_CENTRAL,ZIP5,107887,134390,0,0,0,0
5269001,USA,,48,79936,TX,WEST_SOUTH_CENTRAL,ZIP5,107512,60981,0,0,0,0
5506699,USA,,06,90011,CA,PACIFIC,ZIP5,106042,51819,0,0,0,0
5453121,USA,,36,11385,NY,MIDDLE_ATLANTIC,ZIP5,105521,85127,0,0,0,0
5452957,USA,,36,11373,NY,MIDDLE_ATLANTIC,ZIP5,102618,67489,0,0,0,0
5422176,USA,,06,90650,CA,PACIFIC,ZIP5,101983,91259,0,0,0,0
5358103,USA,,36,11226,NY,MIDDLE_ATLANTIC,ZIP5,101053,75947,0,0,0,0
5483467,USA,,06,94565,CA,PACIFIC,ZIP5,100826,92399,0,0,0,0
5483169,USA,,06,92336,CA,PACIFIC,ZIP5,100571,116942,0,0,0,0
5281029,USA,,36,11236,NY,MIDDLE_ATLANTIC,ZIP5,100082,79885,0,0,0,0
5314866,USA,,13,30044,GA,SOUTH_ATLANTIC,ZIP5,100056,74244,0,0,0,0
5273480,USA,,06,91331,CA,PACIFIC,ZIP5,99804,76942,0,0,0,0
5495447,USA,,47,37013,TN,EAST_SOUTH_CENTRAL,ZIP5,99800,67270,0,0,0,0
5483329,USA,,06,90044,CA,PACIFIC,ZIP5,98990,48386,0,0,0,0
5358086,USA,,36,10467,NY,MIDDLE_ATLANTIC,ZIP5,98713,46228,0,0,0,0
5453093,USA,,36,10025,NY,MIDDLE_ATLANTIC,ZIP5,96988,106916,0,0,0,0
5542503,USA,,36,11207,NY,MIDDLE_ATLANTIC,ZIP5,96801,52569,0,0,0,0
5483382,USA,,06,92335,CA,PACIFIC,ZIP5,96704,70082,0,0,0,0
5273570,USA,,06,90805,CA,PACIFIC,ZIP5,96515,64848,0,0,0,0
5273788,USA,,06,90250,CA,PACIFIC,ZIP5,96200,74616,0,0,0,0
5469191,USA,,48,77573,TX,WEST_SOUTH_CENTRAL,ZIP5,95704,119948,0,0,0,0
5486717,USA,,48,79938,TX,WEST_SOUTH_CENTRAL,ZIP5,95452,70806,0,0,0,0
5273596,USA,,06,90201,CA,PACIFIC,ZIP5,95134,53692,0,0,0,0
5268545,USA,,48,75052,TX,WEST_SOUTH_CENTRAL,ZIP5,94636,84055,0,0,0,0
5358277,USA,,36,10314,NY,MIDDLE_ATLANTIC,ZIP5,94355,103436,0,0,0,0
5358465,USA,,36,11220,NY,MIDDLE_ATLANTIC,ZIP5,93008,62804,0,0,0,0
5268629,USA,,48,78245,TX,WEST_SOUTH_CENTRAL,ZIP5,92770,83005,0,0,0,0
5273633,USA,,06,91342,CA,PACIFIC,ZIP5,92580,89264,0,0,0,0
5453015,USA,,36,11219,NY,MIDDLE_ATLANTIC,ZIP5,92283,51194,0,0,0,0
5483332,USA,,06,90280,CA,PACIFIC,ZIP5,92262,67287,0,0,0,0
5414139,USA,,17,60618,IL,EAST_NORTH_CENTRAL,ZIP5,92235,100976,0,0,0,0
5268698,USA,,48,77479,TX,WEST_SOUTH_CENTRAL,ZIP5,91618,154658,0,0,0,0
5364749,USA,,48,78130,TX,WEST_SOUTH_CENTRAL,ZIP5,91275,82896,0,0,0,0
5358370,USA,,36,11221,NY,MIDDLE_ATLANTIC,ZIP5,91236,77600,0,0,0,0
5358371,USA,,36,11214,NY,MIDDLE_ATLANTIC,ZIP5,90796,60152,0,0,0,0
5486940,USA,,48,77429,TX,WEST_SOUTH_CENTRAL,ZIP5,90790,123172,0,0,0,0
5364881,USA,,06,92683,CA,PACIFIC,ZIP5,90630,80292,0,0,0,0
5469187,USA,,48,77584,TX,WEST_SOUTH_CENTRAL,ZIP5,90364,112994,0,0,0,0
5358458,USA,,36,11230,NY,MIDDLE_ATLANTIC,ZIP5,90245,65051,0,0,0,0
5358554,USA,,36,11234,NY,MIDDLE_ATLANTIC,ZIP5,89976,91379,0,0,0,0
5453076,USA,,36,11206,NY,MIDDLE_ATLANTIC,ZIP5,89949,51507,0,0,0,0
5273644,USA,,06,93307,CA,PACIFIC,ZIP5,89651,50157,0,0,0,0
5421882,USA,,06,92503,CA,PACIFIC,ZIP5,88617,87042,0,0,0,0
5453084,USA,,36,10456,NY,MIDDLE_ATLANTIC,ZIP5,88575,33317,0,0,0,0
5268849,USA,,48,78613,TX,WEST_SOUTH_CENTRAL,ZIP5,88189,116893,0,0,0,0
5314567,USA,,13,30043,GA,SOUTH_ATLANTIC,ZIP5,88050,90738,0,0,0,0
5483566,USA,,06,91911,CA,PACIFIC,ZIP5,87799,77705,0,0,0,0
5421819,USA,,06,92345,CA,PACIFIC,ZIP5,87476,64243,0,0,0,0
5486999,USA,,48,75217,TX,WEST_SOUTH_CENTRAL,ZIP5,87154,49841,0,0,0,0
5486907,USA,,48,78641,TX,WEST_SOUTH_CENTRAL,ZIP5,87106,124614,0,0,0,0
5486924,USA,,48,78521,TX,WEST_SOUTH_CENTRAL,ZIP5,87040,38633,0,0,0,0
5358148,USA,,36,11377,NY,MIDDLE_ATLANTIC,ZIP5,86977,72273,0,0,0,0
5403258,USA,,12,34787,FL,SOUTH_ATLANTIC,ZIP5,86913,108750,0,0,0,0
5268569,USA,,48,78666,TX,WEST_SOUTH_CENTRAL,ZIP5,86530,52432,0,0,0,0
5483379,USA,,06,93722,CA,PACIFIC,ZIP5,86387,75491,0,0,0,0
5303125,USA,,17,60632,IL,EAST_NORTH_CENTRAL,ZIP5,86372,53966,0,0,0,0
5483170,USA,,06,92376,CA,PACIFIC,ZIP5,85727,71825,0,0,0,0
5507078,USA,,17,60647,IL,EAST_NORTH_CENTRAL,ZIP5,85685,97550,0,0,0,0
5402837,USA,,13,30024,GA,SOUTH_ATLANTIC,ZIP5,85442,135679,0,0,0,0
5303025,USA,,17,60639,IL,EAST_NORTH_CENTRAL,ZIP5,85248,54969,0,0,0,0
5445836,USA,,53,99301,WA,PACIFIC,ZIP5,85210,77999,0,0,0,0
5422158,USA,,06,92804,CA,PACIFIC,ZIP5,84700,75847,0,0,0,0
5507086,USA,,17,60804,IL,EAST_NORTH_CENTRAL,ZIP5,84189,64325,0,0,0,0
5281031,USA,,36,11212,NY,MIDDLE_ATLANTIC,ZIP5,84006,35840,0,0,0,0
5268826,USA,,48,75035,TX,WEST_SOUTH_CENTRAL,ZIP5,83930,154811,0,0,0,0
5268526,USA,,,78542,,,ZIP5,83925,51979,0,0,0,0
5473805,USA,,51,22193,VA,SOUTH_ATLANTIC,ZIP5,83796,116428,0,0,0,0
5483251,USA,,06,92154,CA,PACIFIC,ZIP5,83758,83287,0,0,0,0
5483207,USA,,06,95076,CA,PACIFIC,ZIP5,83716,86062,0,0,0,0
5542725,USA,,40,73099,OK,WEST_SOUTH_CENTRAL,ZIP5,83451,83891,0,0,0,0
5495226,USA,,47,37042,TN,EAST_SOUTH_CENTRAL,ZIP5,83409,61609,0,0,0,0
5486937,USA,,48,77379,TX,WEST_SOUTH_CENTRAL,ZIP5,83247,110361,0,0,0,0
5414243,USA,,17,60617,IL,EAST_NORTH_CENTRAL,ZIP5,83188,51203,0,0,0,0
5281135,USA,,36,11233,NY,MIDDLE_ATLANTIC,ZIP5,83125,57812,0,0,0,0
5358534,USA,,36,11235,NY,MIDDLE_ATLANTIC,ZIP5,83069,61320,0,0,0,0
5421920,USA,,06,95823,CA,PACIFIC,ZIP5,82983,59547,0,0,0,0
5340440,USA,,17,60608,IL,EAST_NORTH_CENTRAL,ZIP5,82749,66821,0,0,0,0
5453023,USA,,36,10458,NY,MIDDLE_ATLANTIC,ZIP5,82678,41550,0,0,0,0
5483175,USA,,06,93033,CA,PACIFIC,ZIP5,82517,82606,0,0,0,0
5402456,USA,,15,96706,HI,PACIFIC,ZIP5,82504,118316,0,0,0,0
5350860,USA,,,85142,,,ZIP5,82360,116587,0,0,0,0
5483413,USA,,06,93727,CA,PACIFIC,ZIP5,82176,78036,0,0,0,0
5483303,USA,,06,92592,CA,PACIFIC,ZIP5,81636,122882,0,0,0,0
5273546,USA,,06,93550,CA,PACIFIC,ZIP5,81501,61394,0,0,0,0
5273510,USA,,06,91710,CA,PACIFIC,ZIP5,81466,98099,0,0,0,0
5358071,USA,,36,10468,NY,MIDDLE_ATLANTIC,ZIP5,81397,43985,0,0,0,0
5349539,USA,,37,27610,NC,SOUTH_ATLANTIC,ZIP5,81219,62900,0,0,0,0
5269042,USA,,36,11229,NY,MIDDLE_ATLANTIC,ZIP5,81109,72799,0,0,0,0
5364878,USA,,06,93535,CA,PACIFIC,ZIP5,80905,61183,0,0,0,0
5483347,USA,,06,94112,CA,PACIFIC,ZIP5,80880,120731,0,0,0,0
5364865,USA,,06,92704,CA,PACIFIC,ZIP5,80767,89654,0,0,0,0
5358379,USA,,36,11204,NY,MIDDLE_ATLANTIC,ZIP5,80575,64172,0,0,0,0
5281292,USA,,36,10453,NY,MIDDLE_ATLANTIC,ZIP5,80385,34800,0,0,0,0
5483178,USA,,06,92509,CA,PACIFIC,ZIP5,80325,89640,0,0,0,0
5506911,USA,,17,60625,IL,EAST_NORTH_CENTRAL,ZIP5,80296,83527,0,0,0,0
5358088,USA,,36,11223,NY,MIDDLE_ATLANTIC,ZIP5,80113,61356,0,0,0,0
5268541,USA,,48,76063,TX,WEST_SOUTH_CENTRAL,ZIP5,80101,110303,0,0,0,0
5268697,USA,,48,77459,TX,WEST_SOUTH_CENTRAL,ZIP5,79937,128851,0,0,0,0
5452954,USA,,36,10457,NY,MIDDLE_ATLANTIC,ZIP5,79817,41145,0,0,0,0
5487184,USA,,48,78577,TX,WEST_SOUTH_CENTRAL,ZIP5,79496,44871,0,0,0,0
5453092,USA,,36,11355,NY,MIDDLE_ATLANTIC,ZIP5,79495,52658,0,0,0,0
5364863,USA,,06,95035,CA,PACIFIC,ZIP5,79393,166931,0,0,0,0
5506640,USA,,06,91744,CA,PACIFIC,ZIP5,79380,86290,0,0,0,0
5364449,USA,,48,79928,TX,WEST_SOUTH_CENTRAL,ZIP5,79330,67016,0,0,0,0
5483171,USA,,06,93257,CA,PACIFIC,ZIP5,79217,54889,0,0,0,0
5348926,USA,,37,28027,NC,SOUTH_ATLANTIC,ZIP5,79079,87934,0,0,0,0
5273754,USA,,06,93274,CA,PACIFIC,ZIP5,78831,66487,0,0,0,0
5315020,USA,,37,27587,NC,SOUTH_ATLANTIC,ZIP5,78666,116593,0,0,0,0
5542487,USA,,36,10452,NY,MIDDLE_ATLANTIC,ZIP5,78624,36536,0,0,0,0
5349090,USA,,12,34953,FL,SOUTH_ATLANTIC,ZIP5,78558,79777,0,0,0,0
5349218,USA,,37,28269,NC,SOUTH_ATLANTIC,ZIP5,78540,76560,0,0,0,0
5453204,USA,,36,11203,NY,MIDDLE_ATLANTIC,ZIP5,78506,68006,0,0,0,0
5402584,USA,,13,30349,GA,SOUTH_ATLANTIC,ZIP5,78431,58713,0,0,0,0
5273733,USA,,06,90706,CA,PACIFIC,ZIP5,78352,75379,0,0,0,0
5273659,USA,,06,91709,CA,PACIFIC,ZIP5,78341,117603,0,0,0,0
5422034,USA,,06,92563,CA,PACIFIC,ZIP5,78139,112347,0,0,0,0
5422094,USA,,06,94533,CA,PACIFIC,ZIP5,78129,84907,0,0,0,0
5506803,USA,,06,92126,CA,PACIFIC,ZIP5,78111,116013,0,0,0,0
5402949,USA,,13,30040,GA,SOUTH_ATLANTIC,ZIP5,77848,128052,0,0,0,0
5273587,USA,,06,94544,CA,PACIFIC,ZIP5,77712,103039,0,0,0,0
5439560,USA,,49,84043,UT,MOUNTAIN,ZIP5,77551,117071,0,0,0,0
5446039,USA,,53,98052,WA,PACIFIC,ZIP5,77324,158457,0,0,0,0
5505818,USA,,20,66062,KS,WEST_NORTH_CENTRAL,ZIP5,77312,111902,0,0,0,0
5358151,USA,,36,10462,NY,MIDDLE_ATLANTIC,ZIP5,77230,63431,0,0,0,0
5273719,USA,,06,91335,CA,PACIFIC,ZIP5,77158,74632,0,0,0,0
5351245,USA,,35,87121,NM,MOUNTAIN,ZIP5,76980,53326,0,0,0,0
5486822,USA,,48,78254,TX,WEST_SOUTH_CENTRAL,ZIP5,76945,108322,0,0,0,0
5469212,USA,,48,79912,TX,WEST_SOUTH_CENTRAL,ZIP5,76890,71324,0,0,0,0
5364516,USA,,48,78572,TX,WEST_SOUTH_CENTRAL,ZIP5,76753,50562,0,0,0,0
5414178,USA,,17,60623,IL,EAST_NORTH_CENTRAL,ZIP5,76611,37814,0,0,0,0
5469176,USA,,,77407,,,ZIP5,76600,106131,0,0,0,0
5483539,USA,,06,95630,CA,PACIFIC,ZIP5,76599,134844,0,0,0,0
5281218,USA,,36,10002,NY,MIDDLE_ATLANTIC,ZIP5,76518,43362,0,0,0,0
5364589,USA,,48,76028,TX,WEST_SOUTH_CENTRAL,ZIP5,76343,93314,0,0,0,0
5483549,USA,,06,91910,CA,PACIFIC,ZIP5,76313,84111,0,0,0,0
5509182,USA,,51,23464,VA,SOUTH_ATLANTIC,ZIP5,76131,90535,0,0,0,0
5414202,USA,,17,60634,IL,EAST_NORTH_CENTRAL,ZIP5,75873,82771,0,0,0,0
5421871,USA,,06,95747,CA,PACIFIC,ZIP5,75681,129469,0,0,0,0
5453061,USA,,36,10029,NY,MIDDLE_ATLANTIC,ZIP5,75614,35640,0,0,0,0
5445883,USA,,53,98012,WA,PACIFIC,ZIP5,75555,139474,0,0,0,0
5576682,USA,,32,89108,NV,MOUNTAIN,ZIP5,75498,55935,0,0,0,0
5467579,USA,,12,33311,FL,SOUTH_ATLANTIC,ZIP5,75435,48020,0,0,0,0
5571011,USA,,08,80134,CO,MOUNTAIN,ZIP5,75383,134859,0,0,0,0
5453028,USA,,36,11375,NY,MIDDLE_ATLANTIC,ZIP5,75212,103995,0,0,0,0
5487148,USA,,48,76244,TX,WEST_SOUTH_CENTRAL,ZIP5,75185,116568,0,0,0,0
5483519,USA,,06,90003,CA,PACIFIC,ZIP5,75024,51275,0,0,0,0
5364400,USA,,48,77083,TX,WEST_SOUTH_CENTRAL,ZIP5,75004,61979,0,0,0,0
5596063,USA,,29,63376,MO,WEST_NORTH_CENTRAL,ZIP5,74967,93140,0,0,0,0
5483368,USA,,06,93306,CA,PACIFIC,ZIP5,74769,66060,0,0,0,0
5576938,USA,,41,97229,OR,PACIFIC,ZIP5,74755,150580,0,0,0,0
5483166,USA,,06,92880,CA,PACIFIC,ZIP5,74645,139147,0,0,0,0
5314680,USA,,13,30052,GA,SOUTH_ATLANTIC,ZIP5,74564,86512,0,0,0,0
5473861,USA,,47,37211,TN,EAST_SOUTH_CENTRAL,ZIP5,74389,64856,0,0,0,0
5486808,USA,,48,76179,TX,WEST_SOUTH_CENTRAL,ZIP5,74074,106288,0,0,0,0
5576712,USA,,32,89031,NV,MOUNTAIN,ZIP5,74005,79726,0,0,0,0
5364408,USA,,48,77845,TX,WEST_SOUTH_CENTRAL,ZIP5,73969,87391,0,0,0,0
5364527,USA,,48,75211,TX,WEST_SOUTH_CENTRAL,ZIP5,73948,53614,0,0,0,0
5422038,USA,,06,92553,CA,PACIFIC,ZIP5,73945,67254,0,0,0,0
5402729,USA,,12,33411,FL,SOUTH_ATLANTIC,ZIP5,73919,83770,0,0,0,0
5456751,USA,,18,47906,IN,EAST_NORTH_CENTRAL,ZIP5,73916,46732,0,0,0,0
5350914,USA,,08,80013,CO,MOUNTAIN,ZIP5,73870,92076,0,0,0,0
5403054,USA,,13,30041,GA,SOUTH_ATLANTIC,ZIP5,73865,135591,0,0,0,0
5495524,USA,,47,37128,TN,EAST_SOUTH_CENTRAL,ZIP5,73657,85544,0,0,0,0
5371879,USA,,39,45011,OH,EAST_NORTH_CENTRAL,ZIP5,73596,84785,0,0,0,0
5571415,USA,,04,85326,AZ,MOUNTAIN,ZIP5,73579,82456,0,0,0,0
5315047,USA,,12,33024,FL,SOUTH_ATLANTIC,ZIP5,73405,72394,0,0,0,0
5358460,USA,,36,11218,NY,MIDDLE_ATLANTIC,ZIP5,73318,87759,0,0,0,0
5273325,USA,,06,92805,CA,PACIFIC,ZIP5,73310,81576,0,0,0,0
5310748,USA,,09,06902,CT,NEW_ENGLAND,ZIP5,73238,85517,0,0,0,0
5570804,USA,,04,85225,AZ,MOUNTAIN,ZIP5,73116,78129,0,0,0,0
5350970,USA,,42,19124,PA,MIDDLE_ATLANTIC,ZIP5,72919,44683,0,0,0,0
5351214,USA,,08,80015,CO,MOUNTAIN,ZIP5,72841,116357,0,0,0,0
5432113,USA,,,83646,,,ZIP5,72804,94063,0,0,0,0
5483380,USA,,06,92105,CA,PACIFIC,ZIP5,72688,58924,0,0,0,0
5349079,USA,,12,33025,FL,SOUTH_ATLANTIC,ZIP5,72684,66156,0,0,0,0
5486897,USA,,48,75002,TX,WEST_SOUTH_CENTRAL,ZIP5,72679,119301,0,0,0,0
5268905,USA,,48,77450,TX,WEST_SOUTH_CENTRAL,ZIP5,72651,103245,0,0,0,0
5402461,USA,,15,96797,HI,PACIFIC,ZIP5,72605,104590,0,0,0,0
5506644,USA,,06,91706,CA,PACIFIC,ZIP5,72495,76348,0,0,0,0
5314571,USA,,12,33647,FL,SOUTH_ATLANTIC,ZIP5,72323,103918,0,0,0,0
5486995,USA,,48,77036,TX,WEST_SOUTH_CENTRAL,ZIP5,72278,41899,0,0,0,0
5281240,USA,,36,10466,NY,MIDDLE_ATLANTIC,ZIP5,72273,60892,0,0,0,0
5296093,USA,,51,22191,VA,SOUTH_ATLANTIC,ZIP5,72215,101659,0,0,0,0
5421808,USA,,06,93536,CA,PACIFIC,ZIP5,72131,97418,0,0,0,0
5495451,USA,,47,37075,TN,EAST_SOUTH_CENTRAL,ZIP5,72102,94234,0,0,0,0
5483527,USA,,06,93065,CA,PACIFIC,ZIP5,72086,110537,0,0,0,0
5358080,USA,,36,11215,NY,MIDDLE_ATLANTIC,ZIP5,72014,173899,0,0,0,0
5570837,USA,,04,85364,AZ,MOUNTAIN,ZIP5,71910,53877,0,0,0,0
5542496,USA,,36,10469,NY,MIDDLE_ATLANTIC,ZIP5,71862,76731,0,0,0,0
5358540,USA,,36,11209,NY,MIDDLE_ATLANTIC,ZIP5,71812,88546,0,0,0,0
5590297,USA,,12,33023,FL,SOUTH_ATLANTIC,ZIP5,71749,66834,0,0,0,0
5506905,USA,,17,60614,IL,EAST_NORTH_CENTRAL,ZIP5,71701,135364,0,0,0,0
5506756,USA,,06,90255,CA,PACIFIC,ZIP5,71654,57013,0,0,0,0
5314744,USA,,13,30127,GA,SOUTH_ATLANTIC,ZIP5,71642,97834,0,0,0,0
5277331,USA,,24,20906,MD,SOUTH_ATLANTIC,ZIP5,71560,91563,0,0,0,0
5506871,USA,,17,60085,IL,EAST_NORTH_CENTRAL,ZIP5,71465,58843,0,0,0,0
5422147,USA,,06,94536,CA,PACIFIC,ZIP5,71445,152076,0,0,0,0
5596797,USA,,42,19120,PA,MIDDLE_ATLANTIC,ZIP5,71360,46505,0,0,0,0
5456562,USA,,18,46307,IN,EAST_NORTH_CENTRAL,ZIP5,71355,98580,0,0,0,0
5506906,USA,,17,60657,IL,EAST_NORTH_CENTRAL,ZIP5,71192,105428,0,0,0,0
5314512,USA,,12,33012,FL,SOUTH_ATLANTIC,ZIP5,71088,41921,0,0,0,0
5422120,USA,,06,94568,CA,PACIFIC,ZIP5,71068,191039,0,0,0,0
5349337,USA,,37,28277,NC,SOUTH_ATLANTIC,ZIP5,71047,117369,0,0,0,0
5421770,USA,,06,91730,CA,PACIFIC,ZIP5,71040,84850,0,0,0,0
5273475,USA,,06,95123,CA,PACIFIC,ZIP5,70952,138557,0,0,0,0
5421909,USA,,06,94509,CA,PACIFIC,ZIP5,70889,78637,0,0,0,0
5445567,USA,,34,07305,NJ,MIDDLE_ATLANTIC,ZIP5,70738,73735,0,0,0,0
5364747,USA,,48,77346,TX,WEST_SOUTH_CENTRAL,ZIP5,70704,122321,0,0,0,0
5453146,USA,,36,10977,NY,MIDDLE_ATLANTIC,ZIP5,70555,67252,0,0,0,0
5445242,USA,,34,07002,NJ,MIDDLE_ATLANTIC,ZIP5,70497,80044,0,0,0,0
5403091,USA,,13,30281,GA,SOUTH_ATLANTIC,ZIP5,70433,67855,0,0,0,0
5281165,USA,,36,11691,NY,MIDDLE_ATLANTIC,ZIP5,70365,59153,0,0,0,0
5452960,USA,,36,10463,NY,MIDDLE_ATLANTIC,ZIP5,70296,66780,0,0,0,0
5445913,USA,,34,07055,NJ,MIDDLE_ATLANTIC,ZIP5,70048,57832,0,0,0,0
5431555,USA,,11,20002,DC,SOUTH_ATLANTIC,ZIP5,70043,107130,0,0,0,0
5314884,USA,,12,32828,FL,SOUTH_ATLANTIC,ZIP5,69778,95943,0,0,0,0
5439459,USA,,49,84015,UT,MOUNTAIN,ZIP5,69772,87033,0,0,0,0
5542513,USA,,36,11201,NY,MIDDLE_ATLANTIC,ZIP5,69755,163310,0,0,0,0
5273655,USA,,06,94110,CA,PACIFIC,ZIP5,69679,152115,0,0,0,0
5486836,USA,,48,77095,TX,WEST_SOUTH_CENTRAL,ZIP5,69644,90690,0,0,0,0
5421868,USA,,06,92021,CA,PACIFIC,ZIP5,69638,68093,0,0,0,0
5439346,USA,,,84096,,,ZIP5,69619,114018,0,0,0,0
5273589,USA,,06,91766,CA,PACIFIC,ZIP5,69517,72692,0,0,0,0
5364859,USA,,06,94587,CA,PACIFIC,ZIP5,69502,138013,0,0,0,0
5273438,USA,,06,92882,CA,PACIFIC,ZIP5,69472,101185,0,0,0,0
5403090,USA,,13,30096,GA,SOUTH_ATLANTIC,ZIP5,69456,69705,0,0,0,0
5268734,USA,,48,78046,TX,WEST_SOUTH_CENTRAL,ZIP5,69422,51667,0,0,0,0
5321859,USA,,25,02301,MA,NEW_ENGLAND,ZIP5,69225,70837,0,0,0,0
5570923,USA,,04,85383,AZ,MOUNTAIN,ZIP5,69177,131156,0,0,0,0
5467697,USA,,12,33157,FL,SOUTH_ATLANTIC,ZIP5,69152,77994,0,0,0,0
5358083,USA,,36,11213,NY,MIDDLE_ATLANTIC,ZIP5,69131,54211,0,0,0,0
5273752,USA,,06,90631,CA,PACIFIC,ZIP5,69064,98009,0,0,0,0
5422163,USA,,06,90037,CA,PACIFIC,ZIP5,69064,52238,0,0,0,0
5403063,USA,,12,32218,FL,SOUTH_ATLANTIC,ZIP5,68996,64298,0,0,0,0
5422098,USA,,06,95687,CA,PACIFIC,ZIP5,68996,104135,0,0,0,0
5302932,USA,,17,60641,IL,EAST_NORTH_CENTRAL,ZIP5,68968,79884,0,0,0,0
5570810,USA,,04,85032,AZ,MOUNTAIN,ZIP5,68805,69942,0,0,0,0
5349061,USA,,12,33186,FL,SOUTH_ATLANTIC,ZIP5,68750,81599,0,0,0,0
5348949,USA,,37,28078,NC,SOUTH_ATLANTIC,ZIP5,68639,112278,0,0,0,0
5351124,USA,,04,85281,AZ,MOUNTAIN,ZIP5,68623,55572,0,0,0,0
5422164,USA,,06,93230,CA,PACIFIC,ZIP5,68572,72996,0,0,0,0
5402733,USA,,12,33015,FL,SOUTH_ATLANTIC,ZIP5,68517,69169,0,0,0,0
5473551,USA,,51,23462,VA,SOUTH_ATLANTIC,ZIP5,68499,69375,0,0,0,0
5486994,USA,,48,75228,TX,WEST_SOUTH_CENTRAL,ZIP5,68472,55848,0,0,0,0
5483193,USA,,06,95020,CA,PACIFIC,ZIP5,68365,128977,0,0,0,0
5414145,USA,,17,60620,IL,EAST_NORTH_CENTRAL,ZIP5,68330,46472,0,0,0,0
5314583,USA,,12,32822,FL,SOUTH_ATLANTIC,ZIP5,68321,51555,0,0,0,0
5487121,USA,,48,78640,TX,WEST_SOUTH_CENTRAL,ZIP5,68265,83735,0,0,0,0
5281138,USA,,36,11434,NY,MIDDLE_ATLANTIC,ZIP5,68182,71728,0,0,0,0
5349066,USA,,12,33033,FL,SOUTH_ATLANTIC,ZIP5,68121,61800,0,0,0,0
5469240,USA,,48,75068,TX,WEST_SOUTH_CENTRAL,ZIP5,68074,119464,0,0,0,0
5269029,USA,,36,10701,NY,MIDDLE_ATLANTIC,ZIP5,68032,60022,0,0,0,0
5273789,USA,,06,95206,CA,PACIFIC,ZIP5,68031,69559,0,0,0,0
5469086,USA,,48,77375,TX,WEST_SOUTH_CENTRAL,ZIP5,67965,93886,0,0,0,0
5483212,USA,,06,91402,CA,PACIFIC,ZIP5,67937,55130,0,0,0,0
5483248,USA,,06,95624,CA,PACIFIC,ZIP5,67915,114558,0,0,0,0
5350952,USA,,42,17603,PA,MIDDLE_ATLANTIC,ZIP5,67891,78902,0,0,0,0
5268844,USA,,48,75126,TX,WEST_SOUTH_CENTRAL,ZIP5,67852,101456,0,0,0,0
5432163,USA,,35,87114,NM,MOUNTAIN,ZIP5,67805,77743,0,0,0,0
5571411,USA,,04,85301,AZ,MOUNTAIN,ZIP5,67781,45837,0,0,0,0
5364446,USA,,48,78045,TX,WEST_SOUTH_CENTRAL,ZIP5,67686,85219,0,0,0,0
5314781,USA,,13,30047,GA,SOUTH_ATLANTIC,ZIP5,67675,85985,0,0,0,0
5473631,USA,,45,29072,SC,SOUTH_ATLANTIC,ZIP5,67669,100803,0,0,0,0
5468851,USA,,36,11746,NY,MIDDLE_ATLANTIC,ZIP5,67663,146150,0,0,0,0
5506643,USA,,06,94513,CA,PACIFIC,ZIP5,67580,133930,0,0,0,0
5576887,USA,,32,89121,NV,MOUNTAIN,ZIP5,67537,50757,0,0,0,0
5273513,USA,,06,94541,CA,PACIFIC,ZIP5,67401,96176,0,0,0,0
5414217,USA,,17,60640,IL,EAST_NORTH_CENTRAL,ZIP5,67317,69397,0,0,0,0
5314692,USA,,13,30135,GA,SOUTH_ATLANTIC,ZIP5,67299,89336,0,0,0,0
5445717,USA,,34,07087,NJ,MIDDLE_ATLANTIC,ZIP5,67258,59967,0,0,0,0
5273810,USA,,06,92407,CA,PACIFIC,ZIP5,67207,83724,0,0,0,0
5287659,USA,,42,19111,PA,MIDDLE_ATLANTIC,ZIP5,67149,57853,0,0,0,0
5431561,USA,,11,20011,DC,SOUTH_ATLANTIC,ZIP5,67127,97327,0,0,0,0
5364513,USA,,48,75067,TX,WEST_SOUTH_CENTRAL,ZIP5,67117,75224,0,0,0,0
5314232,USA,,12,32210,FL,SOUTH_ATLANTIC,ZIP5,67110,55910,0,0,0,0
5453009,USA,,36,11372,NY,MIDDLE_ATLANTIC,ZIP5,67001,73089,0,0,0,0
5576890,USA,,32,89110,NV,MOUNTAIN,ZIP5,66927,50802,0,0,0,0
5509219,USA,,51,20147,VA,SOUTH_ATLANTIC,ZIP5,66917,154714,0,0,0,0
5506344,USA,,20,66061,KS,WEST_NORTH_CENTRAL,ZIP5,66897,103770,0,0,0,0
5273496,USA,,06,93906,CA,PACIFIC,ZIP5,66883,93626,0,0,0,0
5570807,USA,,04,85204,AZ,MOUNTAIN,ZIP5,66851,65836,0,0,0,0
5445884,USA,,53,98682,WA,PACIFIC,ZIP5,66821,88697,0,0,0,0
5486936,USA,,48,77386,TX,WEST_SOUTH_CENTRAL,ZIP5,66816,131285,0,0,0,0
